,listing_id,fuel_type,CarCode
11746,1006530,,MISSING
11747,967880,,MISSING
11748,1025522,,10769
11749,1030576,,11745
11750,1014996,,12168
11751,1025933,,MISSING
11752,738296,,11442
11753,995569,,11491
11754,1022043,diesel,11483
11755,1023445,,10397
11756,1030519,,10397
11757,998773,diesel,12065
11758,1006091,,10713
11759,1030542,,10503
11760,1030690,,10207
11761,1021737,,MISSING
11762,988410,,11322
11763,997584,diesel,10862
11764,1023157,diesel,MISSING
11765,988662,,10544
11766,1025033,,11491
11767,989467,,10180
11768,996266,diesel,10517
11769,1022579,,MISSING
11770,1009780,,11579
11771,1028096,diesel,MISSING
11772,953304,,12123
11773,1010684,,10540
11774,1028371,,10397
11775,1026675,,10457
11776,1029955,,10753
11777,1029984,,11608
11778,1005742,,11806
11779,1015444,diesel,11725
11780,1031282,,10464
11781,1028274,,10007
11782,970818,,MISSING
11783,1017506,,11875
11784,981939,,10184
11785,1021931,,MISSING
11786,1026502,,11260
11787,1011424,,10271
11788,1018490,,MISSING
11789,1031130,,11852
11790,1025299,,10320
11791,1025326,,11474
11792,1027722,,10526
11793,1018763,,11491
11794,1005830,petrol-electric,11981
11795,989847,,11448
11796,1017504,,12391
11797,963894,petrol-electric,MISSING
11798,1013604,,10782
11799,979741,,MISSING
11800,964793,,10777
11801,1025128,,11578
11802,988477,,10385
11803,1012284,,11015
11804,1026589,petrol-electric,11981
11805,981798,diesel,12025
11806,1012129,,11491
11807,1014280,,10778
11808,1025016,,11832
11809,983721,,11448
11810,1023599,,11531
11811,969596,diesel,MISSING
11812,1019911,,10725
11813,1018307,,10184
11814,1004059,,10702
11815,1022741,,11953
11816,979905,,11294
11817,1024519,petrol,12859
11818,1026016,,MISSING
11819,1003593,diesel,11319
11820,1018063,,10526
11821,1028563,diesel,11786
11822,932013,,11349
11823,960660,diesel,MISSING
11824,1023536,diesel,11755
11825,1014094,diesel,MISSING
11826,996700,,10240
11827,1021969,,10721
11828,1000222,,MISSING
11829,1018348,,11573
11830,1014658,,11875
11831,1030813,,12128
11832,998197,,10860
11833,1004914,,11043
11834,1006859,diesel,11572
11835,1018428,,12302
11836,992007,,11503
11837,1019719,,11740
11838,1019156,,10876
11839,1020866,,10526
11840,1018165,,MISSING
11841,1013718,,10778
11842,1000249,,11832
11843,1030258,petrol-electric,MISSING
11844,1031209,,11846
11845,988933,diesel,10601
11846,983872,,10732
11847,993615,,MISSING
11848,1027825,,11448
11849,1010372,,12255
11850,1012387,,10397
11851,1010622,petrol-electric,12329
11852,1010014,,10606
11853,1029934,,12554
11854,1017363,,10126
11855,1007086,,MISSING
11856,1022191,,10860
11857,997315,,11103
11858,1030688,,MISSING
11859,1005077,diesel,11536
11860,916706,,MISSING
11861,1010058,,10238
11862,1012855,,10526
11863,1029074,,11082
11864,989140,,10887
11865,877045,,MISSING
11866,1021271,,MISSING
11867,1020861,,MISSING
11868,986172,,11466
11869,1002685,diesel,11536
11870,975537,,10240
11871,953325,,11469
11872,980036,diesel,MISSING
11873,997456,,MISSING
11874,1028591,,11442
11875,997647,,11543
11876,1005126,,11491
11877,1025155,,10482
11878,1009817,,11846
11879,1026794,,11056
11880,1002814,petrol-electric,11787
11881,1029353,,11740
11882,1026750,petrol-electric,12485
11883,1010853,,11056
11884,1024926,,11832
11885,993283,,12255
11886,1007284,,11491
11887,1025469,,MISSING
11888,1019774,,11031
11889,1030760,,11055
11890,1002102,petrol-electric,12630
11891,1016853,,11262
11892,1026837,,11503
11893,1030644,,10732
11894,1017483,,12209
11895,1026060,,11442
11896,1028967,,11455
11897,1015530,,11846
11898,1018882,,11321
11899,1027809,,MISSING
11900,995362,,11469
11901,1030072,,11446
11902,1020630,,11705
11903,986330,,11078
11904,1029321,,MISSING
11905,978001,,11553
11906,993033,,11527
11907,994085,,11451
11908,1029645,,11905
11909,1010823,,12560
11910,1022306,,11125
11911,1013169,,11531
11912,1029630,,11491
11913,1027270,,10777
11914,998676,,11611
11915,1022940,,11796
11916,998324,,10417
11917,999831,diesel,11536
11918,1017541,,10526
11919,993418,petrol-electric,12212
11920,1028091,,MISSING
11921,1030054,,MISSING
11922,907080,,MISSING
11923,1029948,,11610
11924,1012643,,11665
11925,1018272,,11349
11926,1025297,petrol-electric,11571
11927,1014875,,11322
11928,1020394,,10180
11929,1014889,,12005
11930,1017861,,MISSING
11931,1030966,,11055
11932,1030491,,10832
11933,1030932,,10464
11934,1028262,diesel,10862
11935,1010140,,12264
11936,1026160,diesel,11683
11937,994697,,11711
11938,952908,,10180
11939,1017560,,12045
11940,1030895,,MISSING
11941,1026286,,11321
11942,1027232,diesel,11536
11943,987597,,12262
11944,1028501,,11056
11945,1030085,,10180
11946,1016316,,10981
11947,1007827,,11798
11948,1019461,diesel,11536
11949,1026187,,10180
11950,996974,,11113
11951,1030058,,10264
11952,1024936,,10547
11953,1029308,,10150
11954,1023002,,11578
11955,1018652,,10022
11956,1030290,,MISSING
11957,1028452,,10007
11958,991309,,MISSING
11959,1018531,,10207
11960,1022100,,11503
11961,1024145,petrol-electric,12268
11962,1027976,,12112
11963,898504,,MISSING
11964,940148,,11503
11965,991289,,11448
11966,1023565,diesel,MISSING
11967,1021279,,MISSING
11968,1001739,diesel,10596
11969,954882,,12018
11970,1009109,,10777
11971,1009452,,10503
11972,943701,,10348
11973,995234,,MISSING
11974,1018479,,11953
11975,1028363,,11790
11976,975201,,MISSING
11977,962291,diesel,MISSING
11978,1018330,,MISSING
11979,1018996,,10750
11980,1011865,petrol,10862
11981,1027060,,10128
11982,1020104,,11491
11983,1019775,,12395
11984,992083,,MISSING
11985,1021586,,MISSING
11986,976931,diesel,10882
11987,1026525,,10685
11988,980866,,11451
11989,997374,petrol-electric,11911
11990,1022672,,11806
11991,1027549,,11610
11992,1024178,petrol-electric,11437
11993,1026255,,11306
11994,1008204,diesel,11725
11995,1010593,petrol-electric,11752
11996,1013099,,11998
11997,1027528,petrol-electric,MISSING
11998,1019257,,11531
11999,1026778,diesel,12211
12000,1022199,,MISSING
12001,1026595,,MISSING
12002,1027932,,12334
12003,1013429,diesel,MISSING
12004,1015314,petrol,MISSING
12005,1024385,,11832
12006,994164,,12546
12007,988084,,12227
12008,1016047,,11798
12009,1025581,,11306
12010,1007194,diesel,11725
12011,1027529,,10887
12012,934662,,11503
12013,1016790,,11322
12014,1014994,,10732
12015,1029272,,11503
12016,995797,,11120
12017,1013194,,MISSING
12018,985891,,11262
12019,937187,,10841
12020,1027316,,11262
12021,1012328,diesel,11683
12022,992221,petrol,11795
12023,1021560,,11578
12024,1031197,,MISSING
12025,968710,diesel,MISSING
12026,1020969,,MISSING
12027,1018979,,10685
12028,1022041,,11386
12029,1022165,,12207
12030,1023823,,11448
12031,1023569,,10130
12032,989568,,MISSING
12033,1018555,,10381
12034,1009581,,11321
12035,1026346,petrol-electric,MISSING
12036,1014724,,11735
12037,1021469,petrol-electric,10408
12038,1007358,,MISSING
12039,1026997,,11491
12040,1025857,,11573
12041,1026835,,MISSING
12042,1026179,,12374
12043,1018618,,10464
12044,1026647,,12209
12045,997026,diesel,MISSING
12046,1009609,petrol-electric,MISSING
12047,1030733,,11306
12048,1006478,,11874
12049,1011116,,MISSING
12050,1009064,,10238
12051,1028926,,10187
12052,1031208,,10001
12053,1016607,,11775
12054,943204,,MISSING
12055,1030678,,10417
12056,1006130,,MISSING
12057,1023719,,10782
12058,1030220,,12560
12059,1022875,,10464
12060,1008139,,11798
12061,1012837,petrol-electric,12234
12062,1017607,,10506
12063,995743,petrol-electric,11557
12064,1019249,,11055
12065,1001368,,11875
12066,1007872,,10180
12067,1023130,,11806
12068,1026856,,11762
12069,1011312,,11643
12070,992567,,11419
12071,1028866,,10314
12072,1031195,diesel,11572
12073,1024244,,12032
12074,999689,,11578
12075,1016004,,MISSING
12076,1027619,,10207
12077,1021235,,10511
12078,1000057,,10635
12079,1011265,,11832
12080,1020475,,11531
12081,1020469,,10275
12082,1010455,diesel,MISSING
12083,997183,diesel,11760
12084,1024082,,10489
12085,977664,,MISSING
12086,989664,,11503
12087,1025840,,10005
12088,1021946,,11049
12089,1029715,,11650
12090,1009768,diesel,12610
12091,1030224,petrol,12859
12092,1015620,petrol-electric,12373
12093,1021807,,10764
12094,1016108,diesel,11755
12095,1025150,,10972
12096,960563,,11299
12097,1004270,,MISSING
12098,983338,,11530
12099,1028427,,MISSING
12100,1005372,,MISSING
12101,1024758,,MISSING
12102,1027462,,11322
12103,1024234,,10005
12104,1030885,,10778
12105,1031237,,MISSING
12106,1018846,,12255
12107,1005841,diesel,11794
12108,1030411,,12032
12109,1020189,diesel,11536
12110,1029119,,10832
12111,1010458,petrol-electric,11981
12112,1020846,,12395
12113,1026351,,10417
12114,1016473,,MISSING
12115,1017824,petrol,11795
12116,996849,diesel,11572
12117,1016518,petrol-electric,MISSING
12118,1029253,,11491
12119,1018087,diesel,10596
12120,1029864,diesel,11536
12121,1025593,diesel,10596
12122,996643,diesel,MISSING
12123,1016736,petrol-electric,11981
12124,1024154,,10652
12125,902915,,11074
12126,951751,,MISSING
12127,1010356,,11260
12128,1007285,,10385
12129,1004435,,11474
12130,995163,petrol,10862
12131,965777,,11617
12132,1029611,,10732
12133,985611,diesel,10449
12134,946175,,10870
12135,999764,,11435
12136,1015517,,11543
12137,1031191,,11294
12138,1030280,,10656
12139,1021267,,11503
12140,992616,,11386
12141,1021875,,MISSING
12142,1007292,petrol-electric,10440
12143,999814,,11449
12144,1029679,,10725
12145,1010571,,12374
12146,999651,diesel,MISSING
12147,1018439,,11832
12148,1027659,,MISSING
12149,996171,,10180
12150,1025352,,MISSING
12151,1017229,,12406
12152,1024665,,10128
12153,1018751,,11543
12154,1018730,,MISSING
12155,1000603,,MISSING
12156,958468,diesel,MISSING
12157,988137,,11321
12158,1017535,,11798
12159,952917,,MISSING
12160,959862,,MISSING
12161,1025998,,12005
12162,984456,,11322
12163,1020219,,10876
12164,1026955,,11294
12165,1023981,petrol-electric,11557
12166,1029837,,10764
12167,1024262,diesel,12065
12168,996850,,MISSING
12169,1026736,,10180
12170,1012338,,10725
12171,1008415,,MISSING
12172,1024086,,MISSING
12173,1017071,petrol-electric,10758
12174,1010052,,MISSING
12175,1013490,diesel,MISSING
12176,1007316,,12033
12177,1002963,,11531
12178,993217,,11530
12179,999320,,10381
12180,1020699,diesel,MISSING
12181,1023523,,11745
12182,1011728,,11508
12183,1020077,,11321
12184,1023904,diesel,11755
12185,937166,,MISSING
12186,1000724,,10456
12187,997025,diesel,10596
12188,1015570,,10177
12189,982222,,MISSING
12190,1017664,,11893
12191,1023473,,MISSING
12192,988917,,11503
12193,1021160,,12323
12194,1029585,,11306
12195,1009586,,11322
12196,1024725,,12430
12197,1003218,,11846
12198,1029758,,12049
12199,1026503,,12010
12200,1009089,,11832
12201,1019442,,11875
12202,1026773,,11435
12203,1027913,,10417
12204,1019489,,10767
12205,1025129,,10397
12206,1030477,,11875
12207,1025108,,10503
12208,1029351,diesel,12245
12209,1025709,,10503
12210,1021515,,11195
12211,1023564,,11531
12212,994256,,11448
12213,1001443,,12390
12214,1029045,,MISSING
12215,1017848,petrol-electric,10453
12216,1017854,,10832
12217,1024497,,10457
12218,1030167,,MISSING
12219,992089,diesel,11725
12220,982804,,MISSING
12221,1024055,,10187
12222,1017893,diesel,11825
12223,994881,diesel,MISSING
12224,1010038,,10595
12225,1009551,diesel,MISSING
12226,1011855,,12406
12227,1022550,,10207
12228,1020478,,10777
12229,1020564,,MISSING
12230,1028797,,11943
12231,1028758,,10207
12232,1030004,,10526
12233,951642,diesel,12104
12234,1028505,,11519
12235,1024241,,11626
12236,1007725,,12395
12237,1009402,,11608
12238,992215,,11469
12239,1024954,diesel,MISSING
12240,1025356,,11056
12241,1019620,diesel,11536
12242,977929,,MISSING
12243,1023345,,11082
12244,1019139,,11263
12245,905141,,MISSING
12246,1028235,,MISSING
12247,1023820,,11386
12248,1027493,,12232
12249,1028025,,MISSING
12250,1012359,,10180
12251,1025305,diesel,MISSING
12252,1017067,,10464
12253,1005626,,11386
12254,1021186,,10397
12255,1006249,,MISSING
12256,997109,,10575
12257,1017618,diesel,11501
12258,989166,,10860
12259,992994,diesel,11794
12260,1001338,,MISSING
12261,1021185,diesel,11636
12262,984599,,11000
12263,1027059,,10180
12264,1025576,diesel,10862
12265,1022911,,10356
12266,1003566,,11448
12267,1000199,,MISSING
12268,1004788,,10485
12269,1026593,,10685
12270,1023019,,10417
12271,1025228,,11100
12272,1028700,,11494
12273,972139,,11419
12274,1013570,,10180
12275,979943,,11442
12276,999282,diesel,11778
12277,1021915,,10503
12278,1005927,,10505
12279,1010716,,MISSING
12280,1026935,,10777
12281,1017681,diesel,11786
12282,1021084,,10007
12283,1027751,diesel,MISSING
12284,949898,,11625
12285,1014670,,MISSING
12286,962777,,11846
12287,1029851,,11806
12288,1031103,,10274
12289,1023909,petrol-electric,11787
12290,958091,diesel,MISSING
12291,1021959,,10077
12292,999079,,MISSING
12293,1024663,,11503
12294,1019165,,10540
12295,1017204,,MISSING
12296,1017680,,10165
12297,1031018,,11306
12298,1005537,diesel,MISSING
12299,1019592,,10385
12300,1005159,,10631
12301,1024849,,11531
12302,960978,,10778
12303,944089,,10383
12304,1031181,,12412
12305,1022414,,11531
12306,1008074,petrol-electric,10979
12307,1021762,,10544
12308,1024130,diesel,MISSING
12309,978872,,10076
12310,1026484,petrol-electric,11571
12311,1001770,,11832
12312,977986,,10275
12313,1026974,,10417
12314,1030021,diesel,MISSING
12315,1024210,,MISSING
12316,1027305,,12334
12317,1028755,,11322
12318,955232,,MISSING
12319,1026787,,10158
12320,1002541,,MISSING
12321,1010706,,MISSING
12322,1002250,,11527
12323,1011532,diesel,11536
12324,1026238,,11322
12325,979781,,MISSING
12326,1027884,,11735
12327,1018402,diesel,MISSING
12328,1020282,,11782
12329,929446,diesel,MISSING
12330,1013418,diesel,11536
12331,969007,diesel,11005
12332,1016095,petrol,MISSING
12333,1023870,,12553
12334,1028661,,10767
12335,1001944,petrol-electric,11420
12336,984250,petrol-electric,MISSING
12337,1020489,petrol-electric,11557
12338,977932,,MISSING
12339,1016310,,11031
12340,971221,,12316
12341,968182,diesel,11755
12342,1020875,,11306
12343,1018565,diesel,11725
12344,1012710,,11386
12345,1023403,,12086
12346,1028330,,12412
12347,1011607,,MISSING
12348,1024948,,11503
12349,1015673,,10282
12350,1005719,,MISSING
12351,1030329,,10128
12352,1011100,diesel,11536
12353,991449,,11530
12354,988608,diesel,10862
12355,984231,,11735
12356,977886,diesel,11756
12357,1027980,,11137
12358,1015796,,10180
12359,1026637,diesel,MISSING
12360,1026943,,10685
12361,993277,,11874
12362,1020165,,11474
12363,998469,petrol-electric,MISSING
12364,1029856,,MISSING
12365,1019483,diesel,10575
12366,1023177,,11125
12367,1010212,,11419
12368,1016120,,MISSING
12369,1011039,diesel,MISSING
12370,1030494,,10397
12371,990380,diesel,11501
12372,1029796,,11015
12373,967253,,11386
12374,1018388,diesel,11536
12375,987308,,10080
12376,1029574,,12128
12377,1028364,,11419
12378,1007147,petrol-electric,MISSING
12379,988523,,MISSING
12380,1028056,,MISSING
12381,1027031,,10238
12382,1014256,,11000
12383,958490,,11491
12384,1025619,,11125
12385,1030318,,11031
12386,1018926,,10782
12387,1025744,,10732
12388,1026152,,12395
12389,1018500,petrol,11831
12390,1016820,,11322
12391,1028753,,11731
12392,1010360,,MISSING
12393,1017350,,10180
12394,1001195,,11904
12395,1013506,,11762
12396,1028109,petrol-electric,12212
12397,984692,diesel,MISSING
12398,1003206,,MISSING
12399,1005555,diesel,11603
12400,1027571,,11446
12401,998099,,12033
12402,1004076,,11617
12403,1030419,,10652
12404,1026274,,10274
12405,1005368,,11940
12406,1008217,,11386
12407,1026230,,10397
12408,1027930,,MISSING
12409,1013716,,11643
12410,997006,,10753
12411,1024427,,12323
12412,1024326,diesel,11536
12413,1010211,,12168
12414,1018595,,11031
12415,1022441,,MISSING
12416,1014473,,11547
12417,1012811,,10356
12418,990116,,10047
12419,1029389,,11015
12420,1019528,,10782
12421,990008,,11875
12422,934477,,11584
12423,1030026,,10068
12424,1017227,,11260
12425,1023286,,10007
12426,984173,diesel,10597
12427,1011452,,11095
12428,994119,diesel,MISSING
12429,1016408,,11419
12430,994893,,MISSING
12431,1014910,,11262
12432,1024858,,12117
12433,1024446,petrol-electric,12485
12434,1030874,electric,MISSING
12435,994568,,11745
12436,1009722,,11875
12437,1027514,,11875
12438,1005615,,11503
12439,1009009,,11449
12440,1019626,,12645
12441,1004518,diesel,MISSING
12442,1012903,diesel,11636
12443,1027430,,11832
12444,1014213,petrol-electric,12008
12445,1026492,,11272
12446,1007758,diesel,MISSING
12447,1025514,,11491
12448,1022015,diesel,10862
12449,1006761,,11263
12450,991406,,10456
12451,1003688,diesel,MISSING
12452,997767,,12428
12453,966352,,11322
12454,1018602,,10180
12455,981266,,11386
12456,967035,,MISSING
12457,1000982,,12232
12458,1025608,,11531
12459,989490,,11578
12460,1010154,petrol-electric,11787
12461,1024631,,10981
12462,986715,petrol,10433
12463,1028139,,10782
12464,1014298,,10685
12465,997870,,10017
12466,1019074,petrol-electric,12741
12467,1024797,,10397
12468,1007569,,10397
12469,967006,diesel,MISSING
12470,1018661,,11543
12471,1000453,,10275
12472,988714,diesel,10862
12473,1024173,,MISSING
12474,1021696,,11816
12475,1018632,,11113
12476,1024882,,10089
12477,1029832,,MISSING
12478,1016602,,11456
12479,1024642,,MISSING
12480,1028870,,10381
12481,1024793,,11262
12482,1024957,,11531
12483,1015304,,10028
12484,1006126,,11745
12485,1000467,diesel,MISSING
12486,1025057,,10381
12487,998618,,11099
12488,1028955,,11643
12489,981281,,10456
12490,1015222,diesel,11755
12491,990272,petrol-electric,11981
12492,991236,,11469
12493,1016914,diesel,10575
12494,1002363,,11474
12495,1025076,diesel,11501
12496,910653,,MISSING
12497,1007518,petrol-electric,11557
12498,1021089,,12396
12499,957489,,MISSING
12500,968452,,11120
12501,1029341,,10725
12502,1015652,petrol-electric,MISSING
12503,1030413,,11735
12504,1014200,,12010
12505,1020828,,10150
12506,1025653,,11846
12507,1025206,,11262
12508,1023131,,11503
12509,978364,,11643
12510,993617,petrol-electric,11679
12511,994510,,11543
12512,1008087,,11306
12513,1017184,,11643
12514,1012029,,11811
12515,1021445,petrol-electric,MISSING
12516,1022505,,11745
12517,1021953,,10758
12518,1030461,,10656
12519,1022994,,MISSING
12520,1027282,,11745
12521,1024517,,11728
12522,1028212,,MISSING
12523,1020038,petrol-electric,11787
12524,1020822,,12323
12525,1011526,,11832
12526,1019268,,10750
12527,1031026,,11321
12528,1016293,diesel,11536
12529,1025325,,MISSING
12530,999336,diesel,10438
12531,1031048,,10417
12532,1015042,petrol-electric,12212
12533,986016,diesel,10862
12534,1023172,,11442
12535,1003867,,11448
12536,1018672,,11306
12537,1026017,,10685
12538,1013514,diesel,10862
12539,998558,diesel,MISSING
12540,996365,,MISSING
12541,981573,,12364
12542,1026516,,11503
12543,944996,,11530
12544,1027451,,11503
12545,994115,,11775
12546,1001758,,11260
12547,1021218,,MISSING
12548,988308,,10777
12549,1029608,diesel,11536
12550,1014504,diesel,10862
12551,1000391,,10700
12552,1019183,,11875
12553,974816,diesel,10621
12554,902780,,12032
12555,1023335,,11579
12556,1018874,,10551
12557,983922,,10092
12558,1029529,,10047
12559,1022604,,11735
12560,1023024,petrol-electric,MISSING
12561,1014622,,11321
12562,1030267,,10271
12563,1007561,,11448
12564,1029403,,11953
12565,1021426,,10725
12566,1022415,,MISSING
12567,1026839,,11798
12568,1003708,,11321
12569,953655,,MISSING
12570,1026868,,10808
12571,1010074,diesel,11536
12572,1026460,,11100
12573,983457,diesel,MISSING
12574,1025170,diesel,11449
12575,987313,,11701
12576,1029414,,MISSING
12577,1017790,,11762
12578,979380,petrol-electric,11981
12579,1025100,,11217
12580,1022064,,11619
12581,1026404,,MISSING
12582,1024742,,10385
12583,1025097,,MISSING
12584,1019793,,MISSING
12585,1023513,,10173
12586,1012270,,10007
12587,1026874,,10732
12588,1020474,,10238
12589,871164,petrol-electric,MISSING
12590,986638,diesel,MISSING
12591,1022014,,MISSING
12592,1030300,,11846
12593,1028455,,10511
12594,1023358,,10130
12595,991927,diesel,MISSING
12596,990613,petrol,MISSING
12597,1030137,,10397
12598,1003252,diesel,11786
12599,986164,diesel,MISSING
12600,1024162,diesel,MISSING
12601,1029927,,10725
12602,1030402,,10188
12603,1030862,,11873
12604,1005392,,MISSING
12605,1003641,,12343
12606,1022365,diesel,11794
12607,1029863,,10238
12608,1020035,,MISSING
12609,1028909,,12483
12610,1012445,petrol-electric,MISSING
12611,1025761,diesel,MISSING
12612,1010013,,12039
12613,999040,,11731
12614,1002569,,11341
12615,994948,,11953
12616,995477,,12334
12617,992238,,11491
12618,1028224,,MISSING
12619,1031273,,10032
12620,1025246,diesel,11755
12621,1017740,,10217
12622,1020671,,11306
12623,995854,,12618
12624,987515,diesel,10862
12625,1018440,petrol-electric,11752
12626,1031105,,11503
12627,1016318,,MISSING
12628,1009933,,10620
12629,1029744,,11530
12630,1014087,,10417
12631,981925,,10365
12632,1012018,,12406
12633,1014674,,MISSING
12634,1023936,,10397
12635,991393,,11503
12636,1013866,,10385
12637,1025909,,12323
12638,1027846,,12128
12639,1027055,petrol-electric,11557
12640,1010114,,11623
12641,1027954,,12032
12642,1022081,,11262
12643,1021775,,10007
12644,1019861,,11543
12645,1018529,,11745
12646,1004290,,11531
12647,1028046,,MISSING
12648,1003232,petrol-electric,11981
12649,984126,,10958
12650,1011519,,10264
12651,997805,petrol-electric,11503
12652,1026375,,12857
12653,1026269,,10489
12654,1024474,,12492
12655,1015420,,12411
12656,1015221,,10487
12657,1009376,,12168
12658,988843,,10128
12659,965789,,11578
12660,1017530,,11322
12661,1016718,,10417
12662,1018854,,12255
12663,992410,,11055
12664,1014853,,12086
12665,1031142,,10742
12666,970220,diesel,10438
12667,1022996,,11714
12668,1027851,,11075
12669,1028569,,11531
12670,1016609,,MISSING
12671,1023493,,10777
12672,1029415,,11469
12673,1019749,,11875
12674,1027290,,10296
12675,1027679,,11069
12676,1027831,,10238
12677,985682,,10544
12678,1003882,diesel,11536
12679,1016902,,11622
12680,1016040,diesel,10994
12681,1026752,,12112
12682,1012866,,11099
12683,1023579,petrol-electric,10344
12684,1014620,,MISSING
12685,1000350,,10097
12686,998078,,10778
12687,1011812,petrol-electric,11557
12688,1013868,,MISSING
12689,1025282,,MISSING
12690,1021384,,10187
12691,1013152,,10526
12692,1005703,petrol-electric,12212
12693,1007752,,10138
12694,1011793,,10832
12695,1028728,,10742
12696,1009986,,10296
12697,988970,electric,12762
12698,1007396,,10128
12699,1026914,,11015
12700,1004638,diesel,MISSING
12701,1024909,,10360
12702,1008285,,11449
12703,1030369,,11503
12704,1010572,,10457
12705,1018401,,10778
12706,1028993,,MISSING
12707,1028965,,10942
12708,1020912,,MISSING
12709,1022050,,12323
12710,995950,,10322
12711,989003,diesel,11805
12712,1009912,,10349
12713,1005726,,10398
12714,1010924,,11137
12715,1025188,,11643
12716,1028422,,10397
12717,1019806,petrol-electric,11069
12718,1008084,,11584
12719,1027376,,10397
12720,1018438,,MISSING
12721,1031281,,11789
12722,1023519,,12032
12723,973422,petrol-electric,10440
12724,1031098,diesel,10596
12725,1028630,,MISSING
12726,1000536,,MISSING
12727,1019659,,11262
12728,1028508,,11321
12729,1031158,,MISSING
12730,1018889,,10778
12731,1030923,,10526
12732,992954,,11832
12733,1030722,,11474
12734,1009650,,11419
12735,1026498,,11503
12736,1021166,petrol-electric,MISSING
12737,1006056,,MISSING
12738,1014186,,11435
12739,1009200,,10207
12740,984567,,11435
12741,1003740,,10088
12742,964140,diesel,11805
12743,1013986,diesel,11725
12744,1014295,,11200
12745,980362,,11519
12746,1028713,,10595
12747,1023006,,11531
12748,1013546,,11875
12749,966817,petrol-electric,11101
12750,1023229,,10264
12751,990201,,11543
12752,1018417,,MISSING
12753,987801,,10725
12754,1030952,,10526
12755,1005439,,12232
12756,1017455,petrol,MISSING
12757,1021962,,10397
12758,1004989,,10417
12759,1021732,,12211
12760,1030504,,10207
12761,1027701,diesel,MISSING
12762,1009276,,10489
12763,1016411,,10611
12764,1004321,diesel,MISSING
12765,1012637,,MISSING
12766,1023055,,11530
12767,1023310,,10007
12768,1022699,,11552
12769,1020808,,MISSING
12770,1029945,,MISSING
12771,1029285,,11745
12772,1020133,,11200
12773,989540,,11503
12774,1020482,,11531
12775,986985,,11083
12776,1007337,,11375
12777,972315,,10725
12778,989743,,10398
12779,1026711,,10482
12780,1008546,,10526
12781,1009233,,10356
12782,1029216,,MISSING
12783,1004746,,10876
12784,1021849,petrol-electric,12003
12785,1024186,,10575
12786,949658,,11893
12787,1030070,,11579
12788,1027242,,11195
12789,1024128,petrol-electric,12212
12790,1023522,,11195
12791,1026405,,10652
12792,985201,,10725
12793,1016370,,12049
12794,1000403,petrol-electric,11981
12795,1021567,,11031
12796,1000056,diesel,MISSING
12797,1013341,,11448
12798,1026965,petrol-electric,12329
12799,1024776,,10860
12800,1003729,,12232
12801,1014336,,10725
12802,1019975,,11000
12803,991531,,10357
12804,1003713,,MISSING
12805,1027252,,10240
12806,1000615,,MISSING
12807,1025561,,MISSING
12808,1022292,,10068
12809,1025340,diesel,10862
12810,1026208,diesel,12463
12811,986578,,11446
12812,1001798,diesel,11536
12813,1021228,,MISSING
12814,1023205,,12492
12815,1023404,,11531
12816,1010029,,10464
12817,1023261,diesel,10596
12818,1023432,petrol-electric,12212
12819,1027749,,MISSING
12820,1007767,diesel,12758
12821,1027569,,10526
12822,1021086,diesel,11536
12823,996486,,10526
12824,1018943,,12430
12825,1025028,,11503
12826,1026852,,10800
12827,1030294,,10381
12828,982088,,10929
12829,1031229,,11882
12830,983661,,MISSING
12831,1013508,,11543
12832,987277,petrol-electric,12008
12833,1028751,,12227
12834,994925,,11321
12835,1026888,,11120
12836,1025649,,MISSING
12837,1020917,,10089
12838,906300,,MISSING
12839,1007078,,MISSING
12840,1030581,,MISSING
12841,1026096,petrol,11795
12842,1001693,,11321
12843,1030596,,MISSING
12844,851869,,MISSING
12845,1004744,,11832
12846,1012222,diesel,11794
12847,1011066,,10128
12848,1018308,,10417
12849,1018089,,10526
12850,1029006,,11578
12851,1024030,petrol-electric,11981
12852,994462,petrol-electric,12385
12853,970859,,10927
12854,945684,,10725
12855,1007797,diesel,MISSING
12856,1027622,,11262
12857,977009,,11578
12858,1019577,,10457
12859,982592,,11069
12860,1026003,,12230
12861,1026685,petrol-electric,MISSING
12862,1026768,,12534
12863,1021829,,11442
12864,977087,,MISSING
12865,1028065,,12302
12866,1026544,,11331
12867,1029998,,11846
12868,910038,,11474
12869,1000002,,MISSING
12870,1019348,,10931
12871,1021772,petrol,MISSING
12872,1007523,,12334
12873,1027423,,12010
12874,1019520,,10777
12875,1028737,,10753
12876,1019939,,11832
12877,1001819,,10575
12878,1009804,petrol,11795
12879,1014563,,11491
12880,1028536,diesel,11624
12881,1024615,,10750
12882,1024308,,11491
12883,1009274,,10778
12884,1005125,,MISSING
12885,1026996,,MISSING
12886,1014808,,10093
12887,1011263,,10551
12888,990006,diesel,10862
12889,1001273,petrol,MISSING
12890,1014749,,10358
12891,991709,diesel,11725
12892,1003422,petrol,10862
12893,1022822,,MISSING
12894,1006726,,10526
12895,983845,diesel,MISSING
12896,1027780,diesel,MISSING
12897,1004527,,10135
12898,1008040,,11322
12899,1017587,,MISSING
12900,1009708,diesel,10597
12901,1029534,diesel,11755
12902,1030083,,MISSING
12903,1014821,,MISSING
12904,1008358,,11875
12905,993845,,12391
12906,979375,,11491
12907,1018173,,10270
12908,1021398,,MISSING
12909,963750,,11749
12910,994143,diesel,MISSING
